"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Least developed countries: UN classification","LDC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","289.649845520082","90.0109104133834","110.708150410384","126.102750389206","124.432168277914","170.151321174471","212.338492597577","233.10535221302","239.879411528258","171.070370199764","253.612258522135","166.89017010433","146.500781749698","204.535841561021","164.008442555201","168.28134462371","220.953196490185","188.273871122629","186.649644700224","201.094400300077","193.635089093805","211.856984589588","168.759782017745","168.961705989431","140.5400360024","138.709002596237","116.761093573562","112.051649327807","124.783540985476","129.785063175574","128.399521777215","109.852512624296","99.5218780524146","118.741493495831","124.66133735716","130.055345345112","133.66802300578","120.14769458371","132.533704334184","127.145783270308","124.948879584764","147.204603004765","152.947113273654","175.635377222742","183.709682641414","210.627922717588","197.269459990113","242.788303726325","292.505313532196","364.242600010084","478.96534247441","440.129615086033","376.929013056436","442.936365844289","505.408853330462","506.933647248991","813.97708348946","1042.89592671172","1024.25685831726","1077.29966906976","1023.91305151453","1211.55896700284","","",
"Low income","LIC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","100","101.344585896152","101.144463407288","100.059701492537","99.6426966292135","103.054923977112","106.822698612863","138.83491443009","126.272565207609","121.4694930777","124.067406195066","117.561939182791","126.118190196267","127.583928132228","130.604198571306","123.602192300275","121.687181893658","126.627629958777","126.404309083655","124.880228167344","119.478934860361","109.035088885344","105.239555186032","104.720058955922","111.324338345733","105.179438126616","114.348076118779","118.545511913671","114.857435844848","118.459267667362","131.832516518767","129.214333293099","131.323264201984","166.853243954992","273.45988372093","184.141693560781","234.62829736211","183.583491576098","240.148267238299","264.081524933722","213.213831979246","219.890497274009","248.586492330685","259.224545911218","237.002116941123","276.498025144305","271.799339177854","264.797713805813","268.08314402381","178.315560792885","262.47546053674","344.976808081652","172.016480711893","181.579524551169","240.857692600477","317.253219906119","1333.05914250775","1492.97161456082","2774.58194866994","7254.79895970421","5106.30463119634","4998.57347872407","","",
"Liechtenstein","LIE","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","5428.34821428571","1549.73743435859","341.369647282244","153.564486368615","268.564748835049","277.809794076985","1935.15904572565","3129.17544143852","2524.26270136307","3186.15384615385","3077.55549065421","1877.18547767906","3214.11209867586","2550.43743924455","2505.98809523809","2891.558096251","2291.40346975089","2222.84210526316","2515.22053506869","2273.09456426271","3058.08545797923","2513.89454397394","2437.02446330504","2703.37600758653","2339.65222348917","2406.45612073784","2543.2077522188","2571.07674203581","2836.46283916634","4221.35199187451","2970.09883888302","2748.57","3345.09","2676.1182","1381.41899650158","1968.04499560866","1502.4472172115","1597.64782927444","1119.42104438231","1312.52008353088","1803.55490605544","2838.09421995635","1461.39775839426","1461.39775839426","","",
"Lower middle income","LMC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","164.235077665403","153.860903486749","158.813636583824","176.183477207586","173.377751099585","172.808688837515","194.546532969247","187.990229599304","189.111503742768","188.035651098439","183.34242365763","171.546316127205","179.468879911431","158.355166235584","181.146085821692","160.270934261564","167.703636650906","171.646283891692","176.328121228062","169.041685986074","144.600515610402","130.730008449104","128.386889293429","132.472108779309","125.550172137711","119.391369551018","104.89502564066","103.578705526196","111.369919519974","111.129915110832","110.844180236441","107.590081598881","109.941760245591","110.618453569897","107.210903350495","111.699199399413","114.200459792778","111.666756990023","112.227818079096","107.476928341269","106.99501847696","105.422294390055","110.372409332893","112.098349984411","119.241489054482","127.563338479748","132.436847710223","137.01468573553","144.805294347987","133.285484658666","134.078914148252","125.002764034012","129.274160860543","128.831573382283","132.149592288188","123.171560287301","120.076841347985","120.368393914656","120.905520559424","130.345227818637","121.273639444301","107.316176897234","","",
"Low & middle income","LMY","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","180.854426854398","167.193930620552","172.813292005546","167.431660442801","161.522969798623","166.990766325277","178.413337277152","210.420253369876","190.997904365669","186.459893779357","169.662028576029","165.249491907967","165.546034339199","153.87262434798","157.283802602959","152.756729862168","154.346352655959","151.554678012773","146.719856049972","143.18068414554","136.806573079604","135.529822764622","132.909566941117","134.182071873159","127.172358512671","125.390215059677","125.122572929506","126.199086274896","125.494532837415","128.295964854642","130.971932285027","118.179502869252","114.950169030876","118.996318779767","117.812272687285","117.567807349574","121.22241233683","119.763546561159","118.894101853797","116.977369371633","116.731024580734","120.298320804063","117.556264536153","119.585651686081","119.115331343406","122.546581445665","121.513319314302","119.163524420745","119.886687222053","114.802901096214","117.313352665259","114.946624554473","119.285985823266","115.328000927503","110.650506930955","115.897658296207","122.960329926391","125.162124223719","117.385778284422","128.321128239697","124.752296195813","120.99353015761","","",
"Lesotho","LSO","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","106.061239379955","146.802218329679","146.289315061828","137.136015988749","135.26449291392","142.139163548563","149.2004508304","165.980258918203","159.519567594555","156.150586642452","141.559663996957","142.083002044572","141.858977974081","135.077108246733","133.823471570067","130.464008151233","129.604857379201","127.308202886423","125.974514986405","125.325177921159","119.806527949148","119.754900616019","121.826927030955","124.453315138754","119.616318326434","117.194408559555","122.132011056845","126.451768429271","122.894616256568","128.75964836188","133.653121102794","104.837073501431","100.076202228707","106.201144034282","105.5292013878","105.688622919087","110.900880316893","108.809248465998","103.472997359115","100.532446397209","98.3903570399518","101.539669208518","97.3142502745527","96.3795911222688","92.7692572374099","91.9765409654594","90.8434908383284","88.8815782111695","90.2790061422562","85.2436092513284","88.7720883557005","87.9882306203101","87.0589250509089","84.4199708479772","79.6460078770315","83.0483059678505","87.8373954283974","88.2785078557861","81.3783714219007","86.3179666873201","84.2387471789073","89.1143991786301","","",
"Lithuania","LTU","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.7713283989092","40.2219140083218","30.6201550387597","28.4749034749035","26.6636791395922","26.624006205158","20.6255532605488","20.4162799946971","18.5679611650485","24.3682310469314","22.2271877315332","20.4249244277796","20.0523647244618","18.2183908582917","20.8207800980208","18.4265881363063","15.3829099777207","19.0641357757898","20.714810808786","18.3672847378291","20.1677758943409","23.5696546597562","22.3695369832904","21.2382649723322","25.1218831551547","22.6394562546395","25.0162929517506","25.396497865535","26.581588881042","31.5252580804264","41.6712820809743","","",
"Luxembourg","LUX","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","215.384615384615","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","225.978592077506","283.864554607837","187.856973715368","134.976663785653","119.466679525509","55.7966935014731","69.0454950936664","62.7200445102898","71.6076690578815","78.1834372217275","66.1784093463508","69.0208948033962","71.5930388219545","93.0348258706468","123.088344469191","151.500405515004","87.2630043753038","69.5067264573991","108.107344632768","96.891233005157","94.1860568383659","62.9013079667063","44.6955887714182","66.0230624832395","55.3171889838556","58.5847056596631","48.9277419354839","28.1744408414401","26.1303664488378","22.9613593124713","20.4143685475887","22.5300085185472","21.7030114226376","25.4506252695127","23.4190871369295","23.2427666907109","27.6038961038961","26.4322196558118","29.5216229348882","25.8379746835443","22.6969124133585","37.0421408011191","35.1128731474081","28.9934502856483","39.6622340629139","33.3812632868023","32.8596163169195","38.6926634170729","21.7920132013201","18.8950856921974","17.5190755343314","15.0834949821446","20.3554788060137","19.1589103989376","19.9200439722609","8.98276704334241","9.69347718348519","9.05438744313012","6.55893513745023","6.08207957544707","5.86239488504044","5.66781216920015","","",
"Monaco","MCO","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","118.691361437457","106.054874305863","111.237213904288","91.5285349187519","74.8055423493719","70.8022965820795","77.838380560232","89.2856394818568","87.7824410454364","82.0775872737014","87.3296996121096","79.3418213811659","89.8826256531018","80.2876311632139","86.8881211915972","96.5891143428795","80.9761094353514","81.9040693469023","80.2639978877534","80.8874357042745","82.8926568179812","80.4616323932712","71.2038795200495","63.5617441879034","63.854938585177","65.8666958807328","63.6504436000445","58.1127990426789","57.6074506643138","59.6398077287642","59.4373539738197","60.8814226323736","54.3142129509203","51.6422850646717","52.5629623292502","50.9674174965718","55.6936690063737","50.2353764114863","51.0874131627356","50.7676419074837","48.5286112601649","49.6267172739271","48.6913489010359","50.015692169368","50.6073664757186","51.7381572167552","43.5150960914268","41.2352970849651","46.3503366306147","36.333110859596","35.0001210206098","32.1665687129312","32.4737178591291","33.3282478059193","32.2625954232374","29.5935292599958","29.1391917625371","29.0646277858576","28.8513793104193","27.7015897651036","27.6396540179107","26.9964349834816","","",
"Mexico","MEX","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","184.510756687307","154.828897338403","163.157894736842","153.390574846028","167.207337773851","160.040322580645","118.820912983974","119.530336152179","101.19657070883","92.7113164768662","97.9677414213538","97.0033649836036","99.762271958833","105.764593470024","124.286961414754","130.920824281068","119.532987854505","130.016809549872","130.609838798629","131.624679554316","140.170882609125","126.907820130768","113.332382413267","116.106013059742","112.184419713831","120.617656931856","110.54553119977","103.028597558831","89.4366197183099","103.225806451613","83.4011433280115","93.4860580816846","100.492393156998","100.414356224484","74.0356937248129","85.1670656812741","93.7503563893482","108.067800670819","121.294905067614","161.012480224996","200.019086425048","409.383770717344","517.949259697619","371.801606442948","399.125956891854","529.385080976045","410.770961964173","281.974808691878","299.814302490275","167.16549570884","187.764565272102","192.175604290703","175.43659358334","179.757394423025","166.993989009966","201.004566516503","208.291823403427","213.4797776424","226.854961782754","227.665812548072","298.730378645907","372.000438594787","","",
"Marshall Islands","MHL","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","187.061630638405","172.034226209252","177.711514001731","171.356322014971","164.515577759472","169.543998786493","181.602471701823","213.930041503338","193.725046995831","189.417023867896","171.563614465538","167.117744724516","166.832239101074","154.849927036962","158.173909076665","153.950538391605","155.593389880471","152.524834066244","147.418869077018","143.719965416812","137.364318473682","136.384182611306","133.780313274715","135.057491773996","127.649206594894","125.945757677998","125.374250518969","126.363271777454","125.721508618358","128.509393254309","130.956016600767","118.010315634922","114.68795398122","118.647565835591","117.39101658253","117.306643302975","120.802095558374","119.493461709663","118.428171075287","116.462640858722","116.360156374994","119.920760126541","117.097861931582","119.088501759072","118.656092156925","121.961671959033","121.004556520944","118.660432595443","119.448829078519","114.624253730855","116.865806336092","114.549030673599","119.06877443846","115.059136496448","110.243863013615","115.317769840025","122.106736119064","124.171251897263","116.512438864414","127.329835233985","124.069332780346","120.303655837194","","",
"North Macedonia","MKD","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","305.047628908677","262.051245952414","310","345.925925925926","290.37037037037","300","399","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","139.977039352","135.593063726245","130.513586956522","112.657608695652","103.134231905465","115.56362714871","92.2058028473599","116.91320754717","148.675335512134","151.136363636364","167.558528428094","209.333333333333","328.90625","266.166666666667","217.57225433526","168.771304347826","127.392729864576","92.1064610866373","88.5476673427992","94.1166477916195","107.442389758179","120.375362318841","150.565022421525","172.602","210.392441860465","274.880916030534","236.267663043478","316.976827094474","332.955426356589","248.969465648855","266.796368352789","346.739130434783","207.397058823529","338.513333333333","493.41","142.420426418863","176.083136513935","329.612360216541","166.679638694877","209.726765741347","441.97720973206","212.05144677671","175.168158561112","273.112807948406","336.362909276003","218.870772320665","566.412122925167","1861.0583764062","2374.9916605134","1211.38913093757","819.275159900911","467.703901731941","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","159.184441961032","143.602704151611","153.258355463635","144.321854308063","122.935712576606","105.359130868747","118.334126684503","134.010901999201","138.554205269462","143.579259549295","136.091915431483","119.875966855321","129.928666787794","120.337792399497","147.477028992004","157.304729666949","137.195091730865","136.758795064199","136.620860549819","126.836877550025","131.954030952392","120.194286336981","97.444404779404","90.8379309534358","86.2831791562089","89.5018794901224","86.0413152522165","74.0672290585177","72.9680721403164","73.8407622856698","76.0846054298511","78.1567899450803","71.4950724963286","69.6197299050698","72.1930033283918","69.3341449096391","79.2624487325758","71.8730567336149","72.3449117885629","71.8857495396856","67.5612559719817","69.0119688488086","68.9217478756006","72.2103058912921","76.7091546705006","78.325939822776","69.4639771664902","65.8551981036279","70.9448975945887","56.9334375222629","54.9011692119499","52.7095114861842","58.386417077679","56.2967639286789","55.5454094065568","50.7726758238655","46.5615019048889","46.3438611671442","43.6455704616442","43.0063535773374","43.1530404732252","40.4409235630456","","",
"Montenegro","MNE","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Northern Mariana Islands","MNP","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","4994.16666666667","6752.77777777778","843.830334190231","363.161737860533","127.049180327869","139.56043956044","178.538461538462","151.282051282051","200","198.630136986301","300","412.068965517241","372.972972972973","811.764705882353","1376.92307692308","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritania","MRT","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","2691.4","619.025641025641","347.468047241547","297.602272727273","306.903614457831","347.240506329114","310.011627906977","268.652226233454","321.841245918111","300.47582162222","346.88301693176","303.790182450043","251.076495684096","288.062450662223","248.384256405741","341.111111111111","231.590814196242","222.217745184946","182.314694408322","205.866054464851","189.686972334069","204.429487179487","233.026559604694","233.614971021577","229.868055555556","284.677419354839","223.214285714286","196.219931271478","185.196078431373","306.454238864984","1030.76626877166","","","","","","","","","","","","","","","","","","","","",
"Malawi","MWI","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83233.5616438356","96273.8461538462","66100.5494505495","59977.7777777778","","","","","","","","","","","","","","","",
"Malaysia","MYS","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","731.25","676.666666666667","490.735483870968","742.203846153846","402.96","534.54","578.88961038961","611.178378378378","729.470588235294","711.538095238095","744.418604651163","985.561497326203","1167.74193548387","1286.93181818182","2000.5","1109.77443609023","1044.58598726115","1418.85964912281","907.423580786026","274.979114452799","240.850515463918","305.896551724138","293.813754524515","341.917293233083","323.478858714335","277.429557216791","301.726660813579","407.069996482589","376.551724137931","390","540.353905912818","444.093493367025","331.613226452906","202.535367308676","194.281271477663","206.563979794335","229.229621280433","372.503924393225","265.105903748358","287.948125615649","340.508700322234","306.026088622355","180.59362770847","334.185697779383","307.493590369286","293.836591350397","289.197053701016","367.894818290735","295.379992449981","340.036872419488","223.29300645682","215.594064714534","136.604961306965","146.695349642538","198.034587801609","148.624490616622","","",
"North America","NAC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","90.871312870942","89.3742819213093","85.988996221831","83.6279573229366","79.4117248524491","81.0380979996989","80.1129484566841","80.932638613955","77.7977295103824","79.0997518756213","77.1687515577419","77.6974233050415","75.3632741818301","73.1842657647757","78.3049010937768","78.4887687639313","75.9706766818452","72.8526393373484","70.6786818918023","70.0024456361281","79.7170717885945","75.5679902312831","70.0274819326379","67.7449045176479","73.9411494705755","62.7000400112312","58.7234117096601","56.881040008235","60.9159177677868","59.9693498197394","58.0028113234204","58.4560569624921","60.8344948863697","56.63064504657","58.8803515598446","58.3455878861068","61.5491759694871","61.3441492796488","67.1640100693875","68.9404566063334","70.8760682167771","74.9039468811489","82.348426287057","74.2285865791402","79.5524993814193","79.5285750273976","73.0480517496535","75.3046591865181","88.6385400867647","77.6032276100735","82.041822834765","85.1679467244869","81.8025820013433","77.1523397683917","75.69622867859","74.093944600715","69.9527418154155","67.2600739794599","67.7034552650686","69.6167521322161","69.9057871922828","66.0079514905422","","",
"Namibia","NAM","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","5430","2633.33333333333","1804.87804878049","1830.76923076923","1900","3344.23076923077","2244.21052631579","3042.85714285714","6178.57142857143","5324","4452","907.067137809187","182.531055900621","102.911392405063","114.25431711146","122.216117216117","134.714375392342","118.534482758621","139.69696969697","187.698161065314","131.749460043197","140.145395799677","298.051948051948","200.245398773006","239.571428571429","","","","","","","","","","213.507755133099","1086.44940428055","311.230782108876","171.866428753505","283.905444444444","413.124923273657","221.86128621581","121.314951517047","112.328853087054","94.7397487229049","65.5182438216209","114.840451470385","106.752625938201","20.3826405686613","","",
"Nicaragua","NIC","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","75.7736943907157","84.0463541683507","83.3233622494765","74.1735173764179","73.4900938654773","64.8841044156212","52.4124495250269","46.2585947790635","52.3245157701177","52.6838640505362","45.0583375867644","38.5006295838893","40.5314774332436","38.1104421988103","47.4544921693935","40.4576425685121","36.0950463835724","32.6465506263918","35.1170331591842","34.8026705531948","37.1233479658819","34.4035953102204","32.6996984950633","33.3238505494669","36.410771144847","33.6767234709063","30.3886870039208","28.9223511698032","26.6556439380158","24.4483209768862","24.9790192969014","25.866843046053","24.9879167749824","25.0704225352113","27.6771857216761","29.5417040358744","25.5533199195171","25.6478053939714","31.6958277254374","31.5471698113208","35.0463352990733","24.6955509255126","25.0439112931963","23.0083941851792","21.5775209219214","22.1193850535075","19.2938671307056","17.6879395456508","16.7089602821378","18.6031410534307","15.6043665981636","16.6221706852986","13.0819557933535","13.0031844431693","12.9359420156333","13.0009612420444","17.749116399623","17.9195622960261","16.9997543751919","16.8720407915503","16.6368240864392","15.0301948524948","","",
"Norway","NOR","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","44.0011908306044","44.0375364580593","41.4998276574303","41.6369199388067","39.8309065288868","39.2041441017189","40.3251298261459","39.3492407809111","41.925862803579","41.8296529968454","42.1988682295877","37.4833681809542","36.2129144851658","44.9082125603865","48.8718603661132","48.1938135409907","51.9047619047619","43.9082819986311","44.6467345916152","45.4593267882188","44.0944881889764","41.024814695456","38.9869181624582","38.5932150638033","40.7949790794979","43.9088191330344","38.6195286195286","33.6374884008661","29.3272551457384","28.0914086583568","31.4472012102874","29.1393767705382","27.8108108108108","27.3809523809524","25.2707581227437","24.3023255813953","25.4342431761787","30.2710843373494","26.2251655629139","22.2863741339492","21.6023284313725","24.4563751267233","25.7636305315972","24.431564293098","26.4937441807696","22.6228268534723","22.3044543298946","21.8894772848325","27.2845561289778","16.944120426429","19.5785752348474","18.1976348626605","16.3374583313464","17.1591860653413","17.5503715983296","18.7706039130669","17.2259993284482","18.0259500347884","17.8341888924427","16.9213349476553","18.4292303402951","17.7058498116367","","",
"Nepal","NPL","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","129.065743944637","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","146.984568694767","124.65742705109","128.544703550723","149.747036879787","137.523228392701","137.363742461902","127.501875095532","129.065062639289","134.66963600341","139.57715399052","138.629765367973","127.26024501082","156.436061985247","152.718837075685","139.534732671552","139.317426328671","140.49557682346","145.81520380095","133.081607795371","134.31712962963","137.604042806183","137.815680473373","125.897921070656","144.53781512605","127.083333333333","139.130434782609","132.05035971223","143.320425943853","146.512539184953","148.785776235906","158.474882544272","175.938117182357","206.615257595773","197.256097560976","210.809141445337","212.903225806452","184.529914529915","187.659574468085","169.267139479905","164.892753670235","199.306569343066","189.135130415258","204.433561569916","259.434033038002","311.233392990111","342.226788532351","201.826760193447","280.758751782037","195.15501400438","194.053274139845","231.516606060606","239.5115625","211.717430673458","247.01052939456","284.950133511348","295.142340425532","298.983678929766","339.595943952802","341.08104283054","318.802393971258","312.004328776726","305.159470732562","","",
"OECD members","OED","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","88.6011812820643","89.7893534925747","87.573197873133","85.2122262135168","82.850297668291","83.4847720202949","83.9821781304396","83.559650660714","83.6863636811609","84.9734086933357","85.7443664928534","85.4522315353326","86.4119328523251","79.7120409334047","88.6496008004926","88.8104768714361","86.3136970661838","85.4726306172927","83.4628837759569","81.2427922918761","88.1142117647111","87.1360803941898","83.8010271630544","81.2099138655682","86.0774763339501","82.2989785851268","78.7104981885619","77.6027652513585","80.828793866037","78.1357546461609","76.3932519282499","76.5927580611293","80.1119819495615","77.4377380576846","77.6440872094414","78.1271992126835","80.1619763930521","81.1794902740038","86.7702943403265","89.1825875850085","90.1541689380441","90.265078529834","94.7164140779121","88.7286127834298","90.6909527737341","90.4249522142922","86.3386233960364","82.9771446319149","94.718895584722","86.0348570406562","88.2559581289106","91.5708463448051","90.7288405504117","89.7581942527621","87.3255081039667","88.3717343060198","86.1088379341944","82.45897970233","83.0241463375135","84.7551821642755","84.0488993129276","84.2172953369377","","",
"Oman","OMN","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24781.7751235585","30056.0964083176","29759.3789078783","4.43205791177711","2.43127994690652","1.93828151782137","2.82413612410272","1.42280961134716","1.23413766627999","1.36885297882316","1.29074511356258","1.07995181797523","2.71591194164785","1.68329794679492","1.97544818747737","1.52839060607132","1.53390561874148","4.16966306505596","2.23558893666441","1.85901453516393","3.0297987405984","","",
"Other small states","OSS","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","386.585118262105","","","","","","231.740393929609","220.384284485231","","","","","177.761418771959","287.619888944977","","","","118.261622700782","","130.470366595633","140.563604187288","141.151161502382","184.713375796178","198.241742763915","125.601896008555","80.6159330593652","78.3975842979366","86.1376484622167","97.1487738419619","960.895339329518","13223.3009708738","37669.3486590038","42260.7613636364","30626.301369863","50460.988420182","101467.147314276","108275.445063837","48051.726502622","47524.1684976134","49483.5025380711","49822.5320100008","53768.7286915675","45296.6171679673","","",
